Agency,Agency Type,Distribution Channel,Product Name,Claim,Duration,Destination,Age
EPX,Travel Agency,Online,Cancellation Plan,0,19,MALAYSIA,38
EPX,Travel Agency,Online,Cancellation Plan,0,2,MALAYSIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,27,PHILIPPINES,36
EPX,Travel Agency,Online,Cancellation Plan,0,180,ITALY,36
EPX,Travel Agency,Online,Cancellation Plan,0,3,MALAYSIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,271,GEORGIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,2,"KOREA, REPUBLIC OF",36
EPX,Travel Agency,Online,Cancellation Plan,0,19,PHILIPPINES,36
EPX,Travel Agency,Online,Cancellation Plan,0,270,FRANCE,36
EPX,Travel Agency,Online,Cancellation Plan,0,95,JAPAN,36
EPX,Travel Agency,Online,Cancellation Plan,0,26,IRELAND,36
EPX,Travel Agency,Online,Cancellation Plan,0,1,MALAYSIA,29
EPX,Travel Agency,Online,Cancellation Plan,0,95,JAPAN,36
EPX,Travel Agency,Online,Cancellation Plan,0,52,GREECE,36
EPX,Travel Agency,Online,Cancellation Plan,0,2,THAILAND,36
EPX,Travel Agency,Online,Cancellation Plan,0,47,CANADA,30
EPX,Travel Agency,Online,Cancellation Plan,0,23,CHINA,36
EPX,Travel Agency,Online,Cancellation Plan,0,29,THAILAND,36
EPX,Travel Agency,Online,Cancellation Plan,0,19,MALAYSIA,26
EPX,Travel Agency,Online,Cancellation Plan,0,36,GERMANY,36
EPX,Travel Agency,Online,Cancellation Plan,0,13,THAILAND,28
EPX,Travel Agency,Online,Cancellation Plan,0,42,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,19,INDONESIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,2,HONG KONG,41
EPX,Travel Agency,Online,Cancellation Plan,0,8,SINGAPORE,34
EPX,Travel Agency,Online,Cancellation Plan,0,69,MYANMAR,36
EPX,Travel Agency,Online,Cancellation Plan,0,23,MALAYSIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,13,NEW ZEALAND,36
EPX,Travel Agency,Online,Cancellation Plan,0,60,UNITED STATES,30
EPX,Travel Agency,Online,Cancellation Plan,0,9,INDIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,34,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,20,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,17,INDIA,64
EPX,Travel Agency,Online,Cancellation Plan,0,19,MALAYSIA,33
EPX,Travel Agency,Online,Cancellation Plan,0,9,CHINA,36
EPX,Travel Agency,Online,Cancellation Plan,0,143,LAO PEOPLE'S DEMOCRATIC REPUBLIC,36
EPX,Travel Agency,Online,Cancellation Plan,0,19,HONG KONG,36
EPX,Travel Agency,Online,Cancellation Plan,0,10,HONG KONG,61
EPX,Travel Agency,Online,Cancellation Plan,0,31,NEW ZEALAND,23
EPX,Travel Agency,Online,Cancellation Plan,0,38,CHINA,36
EPX,Travel Agency,Online,Cancellation Plan,0,117,FRANCE,36
EPX,Travel Agency,Online,Cancellation Plan,0,19,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,33,VIET NAM,71
EPX,Travel Agency,Online,Cancellation Plan,0,10,UNITED KINGDOM,36
EPX,Travel Agency,Online,Cancellation Plan,0,33,SPAIN,36
EPX,Travel Agency,Online,Cancellation Plan,0,100,HONG KONG,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,4,SINGAPORE,39
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,16,"KOREA, REPUBLIC OF",29
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,12,"KOREA, REPUBLIC OF",36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,1,INDONESIA,46
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,5,SINGAPORE,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,3,UNITED KINGDOM,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,6,"TAIWAN, PROVINCE OF CHINA",36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,10,CHINA,36
KML,Travel Agency,Online,Value Plan,0,28,INDONESIA,48
RAB,Airlines,Online,Value Plan,0,5,BRUNEI DARUSSALAM,45
SSI,Airlines,Online,Ticket Protector,0,30,SINGAPORE,48
SSI,Airlines,Online,Ticket Protector,0,94,SINGAPORE,48
SSI,Airlines,Online,Ticket Protector,0,19,SINGAPORE,48
JZI,Airlines,Online,Basic Plan,0,166,PHILIPPINES,50
JZI,Airlines,Online,Basic Plan,0,2,"KOREA, REPUBLIC OF",22
JZI,Airlines,Online,Basic Plan,0,171,PHILIPPINES,48
JZI,Airlines,Online,Basic Plan,0,10,VIET NAM,55
JZI,Airlines,Online,Basic Plan,0,11,VIET NAM,46
JZI,Airlines,Online,Basic Plan,0,40,THAILAND,65
JZI,Airlines,Online,Basic Plan,0,19,CAMBODIA,47
JZI,Airlines,Online,Basic Plan,0,16,MALAYSIA,35
JZI,Airlines,Online,Basic Plan,0,6,PHILIPPINES,33
JZI,Airlines,Online,Basic Plan,0,126,CHINA,37
JZI,Airlines,Online,Basic Plan,0,90,PHILIPPINES,52
JZI,Airlines,Online,Basic Plan,0,97,PHILIPPINES,52
JZI,Airlines,Online,Basic Plan,0,38,THAILAND,58
JZI,Airlines,Online,Basic Plan,0,5,MALAYSIA,62
JZI,Airlines,Online,Basic Plan,0,10,CHINA,32
JZI,Airlines,Online,Basic Plan,0,15,THAILAND,33
JZI,Airlines,Online,Basic Plan,0,13,LAO PEOPLE'S DEMOCRATIC REPUBLIC,35
JZI,Airlines,Online,Basic Plan,0,40,MYANMAR,35
JZI,Airlines,Online,Basic Plan,0,1,THAILAND,31
JZI,Airlines,Online,Basic Plan,0,5,JAPAN,35
JZI,Airlines,Online,Basic Plan,0,6,INDONESIA,38
JZI,Airlines,Online,Basic Plan,0,65,"TAIWAN, PROVINCE OF CHINA",55
JZI,Airlines,Online,Basic Plan,0,3,INDONESIA,45
JZI,Airlines,Online,Basic Plan,0,47,CHINA,38
JZI,Airlines,Online,Basic Plan,0,77,THAILAND,47
JZI,Airlines,Online,Basic Plan,0,37,AUSTRALIA,22
JZI,Airlines,Online,Value Plan,0,28,CHINA,43
JZI,Airlines,Online,Value Plan,0,23,INDIA,69
JZI,Airlines,Online,Value Plan,0,9,VIET NAM,38
JZI,Airlines,Online,Value Plan,0,19,CHINA,39
JZI,Airlines,Online,Value Plan,0,12,CHINA,39
CCR,Travel Agency,Offline,Comprehensive Plan,0,76,THAILAND,59
ART,Airlines,Online,Value Plan,0,49,CHINA,62
ART,Airlines,Online,24 Protect,0,4,MALAYSIA,48
C2B,Airlines,Online,Bronze Plan,0,75,SINGAPORE,30
C2B,Airlines,Online,Bronze Plan,0,140,SINGAPORE,23
C2B,Airlines,Online,Bronze Plan,0,34,SINGAPORE,41
C2B,Airlines,Online,Bronze Plan,0,15,SINGAPORE,30
C2B,Airlines,Online,Bronze Plan,0,14,SINGAPORE,47
C2B,Airlines,Online,Silver Plan,0,9,SINGAPORE,30
C2B,Airlines,Online,Gold Plan,0,2,SINGAPORE,30
C2B,Airlines,Online,Gold Plan,0,2,SINGAPORE,27
C2B,Airlines,Online,Annual Silver Plan,1,431,SINGAPORE,34
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,110,AUSTRALIA,31
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,129,MALAYSIA,32
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,11,MALAYSIA,33
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,17,SOUTH AFRICA,37
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,45,MALAYSIA,32
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,19,SPAIN,49
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,1,UNITED STATES,37
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,48,MALAYSIA,60
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,28,AUSTRALIA,50
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,7,UNITED KINGDOM,38
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,19,MALAYSIA,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,10,UNITED KINGDOM,42
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,21,AUSTRALIA,33
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,24,AUSTRALIA,33
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,21,AUSTRALIA,49
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,17,MALAYSIA,58
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,4,SWITZERLAND,38
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,30,MALAYSIA,34
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,122,MALAYSIA,58
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,122,HONG KONG,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,31,MALAYSIA,57
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,24,THAILAND,40
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,102,THAILAND,27
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,18,INDONESIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,115,SWITZERLAND,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,5,INDONESIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,81,UNITED KINGDOM,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,7,SAUDI ARABIA,48
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,53,INDONESIA,34
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,43,AUSTRALIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,37,SINGAPORE,28
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,20,INDONESIA,35
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,59,AUSTRALIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,24,HONG KONG,50
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,59,AUSTRALIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,59,HONG KONG,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,75,PAKISTAN,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,20,INDONESIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,23,MALAYSIA,27
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,24,UNITED STATES,37
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,38,UNITED STATES,58
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,26,THAILAND,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,18,PHILIPPINES,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,11,THAILAND,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,17,THAILAND,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,94,THAILAND,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,20,SINGAPORE,34
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,88,HONG KONG,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,19,UNITED STATES,48
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,55,INDONESIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,11,HONG KONG,50
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,27,INDIA,44
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,86,PHILIPPINES,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,31,AUSTRALIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,69,JAPAN,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,26,"KOREA, REPUBLIC OF",36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,29,INDONESIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,7,THAILAND,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,26,AUSTRALIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,144,UNITED ARAB EMIRATES,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,35,PHILIPPINES,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,40,CHINA,36
EPX,Travel Agency,Online,Cancellation Plan,0,6,THAILAND,36
EPX,Travel Agency,Online,Cancellation Plan,0,4,UNITED STATES,33
EPX,Travel Agency,Online,Cancellation Plan,0,45,CHINA,36
EPX,Travel Agency,Online,Cancellation Plan,0,18,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,52,PHILIPPINES,36
EPX,Travel Agency,Online,Cancellation Plan,0,8,THAILAND,36
EPX,Travel Agency,Online,Cancellation Plan,0,38,MALAYSIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,49,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,67,UNITED KINGDOM,36
EPX,Travel Agency,Online,Cancellation Plan,0,33,HONG KONG,36
EPX,Travel Agency,Online,Cancellation Plan,0,31,THAILAND,36
EPX,Travel Agency,Online,Cancellation Plan,0,67,INDIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,3,VIET NAM,36
EPX,Travel Agency,Online,Cancellation Plan,0,1,QATAR,36
EPX,Travel Agency,Online,Cancellation Plan,0,9,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,95,VIET NAM,36
EPX,Travel Agency,Online,Cancellation Plan,0,52,HONG KONG,26
EPX,Travel Agency,Online,Cancellation Plan,0,263,UNITED ARAB EMIRATES,36
EPX,Travel Agency,Online,Cancellation Plan,0,23,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,4,CHINA,36
EPX,Travel Agency,Online,Cancellation Plan,0,3,UNITED STATES,24
EPX,Travel Agency,Online,Cancellation Plan,0,16,PHILIPPINES,36
EPX,Travel Agency,Online,Cancellation Plan,0,32,SINGAPORE,22
EPX,Travel Agency,Online,Cancellation Plan,0,32,SINGAPORE,23
EPX,Travel Agency,Online,Cancellation Plan,0,16,PHILIPPINES,36
EPX,Travel Agency,Online,Cancellation Plan,0,23,JAPAN,44
EPX,Travel Agency,Online,Cancellation Plan,0,3,VIET NAM,36
EPX,Travel Agency,Online,Cancellation Plan,0,17,AUSTRALIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,96,JAPAN,36
EPX,Travel Agency,Online,Cancellation Plan,0,88,FRANCE,36
EPX,Travel Agency,Online,Cancellation Plan,0,26,CHINA,36
EPX,Travel Agency,Online,Cancellation Plan,0,2,THAILAND,36
EPX,Travel Agency,Online,Cancellation Plan,0,144,MACAO,36
EPX,Travel Agency,Online,Cancellation Plan,0,178,INDONESIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,36,VIET NAM,36
EPX,Travel Agency,Online,Cancellation Plan,0,6,MALAYSIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,12,PHILIPPINES,36
EPX,Travel Agency,Online,Cancellation Plan,0,24,PHILIPPINES,36
EPX,Travel Agency,Online,Cancellation Plan,0,3,"TAIWAN, PROVINCE OF CHINA",36
EPX,Travel Agency,Online,Cancellation Plan,0,20,SINGAPORE,30
EPX,Travel Agency,Online,Cancellation Plan,0,15,MYANMAR,36
EPX,Travel Agency,Online,Cancellation Plan,0,5,SINGAPORE,40
EPX,Travel Agency,Online,Cancellation Plan,0,129,MALAYSIA,23
EPX,Travel Agency,Online,Cancellation Plan,0,16,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,51,INDONESIA,41
EPX,Travel Agency,Online,Cancellation Plan,0,12,SINGAPORE,29
EPX,Travel Agency,Online,Cancellation Plan,0,269,MALAYSIA,30
EPX,Travel Agency,Online,Cancellation Plan,0,8,"KOREA, REPUBLIC OF",36
EPX,Travel Agency,Online,Cancellation Plan,0,13,SRI LANKA,29
EPX,Travel Agency,Online,Cancellation Plan,0,39,INDONESIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,31,PERU,36
EPX,Travel Agency,Online,Cancellation Plan,0,6,SINGAPORE,28
EPX,Travel Agency,Online,Cancellation Plan,0,185,MALAYSIA,26
EPX,Travel Agency,Online,Cancellation Plan,0,20,UNITED STATES,56
EPX,Travel Agency,Online,Cancellation Plan,0,14,HONG KONG,36
EPX,Travel Agency,Online,Cancellation Plan,0,242,ITALY,36
EPX,Travel Agency,Online,Cancellation Plan,0,22,LUXEMBOURG,36
EPX,Travel Agency,Online,Cancellation Plan,0,7,HONG KONG,36
EPX,Travel Agency,Online,Cancellation Plan,0,24,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,18,UNITED STATES,34
EPX,Travel Agency,Online,Cancellation Plan,0,44,PHILIPPINES,36
EPX,Travel Agency,Online,Cancellation Plan,0,192,MONGOLIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,5,INDONESIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,192,MONGOLIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,8,THAILAND,46
EPX,Travel Agency,Online,Cancellation Plan,0,94,GERMANY,36
EPX,Travel Agency,Online,Cancellation Plan,0,16,INDONESIA,26
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,4,SINGAPORE,43
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,19,SINGAPORE,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,15,POLAND,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,15,VIET NAM,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,20,THAILAND,32
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,30,POLAND,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,20,UNITED STATES,34
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,8,VIET NAM,36
KML,Travel Agency,Online,Value Plan,0,114,INDONESIA,48
KML,Travel Agency,Online,Value Plan,0,10,INDONESIA,48
KML,Travel Agency,Online,Premier Plan,0,38,INDONESIA,48
KML,Travel Agency,Online,Premier Plan,0,38,INDONESIA,48
RAB,Airlines,Online,Value Plan,0,14,BRUNEI DARUSSALAM,47
RAB,Airlines,Online,Value Plan,0,20,BRUNEI DARUSSALAM,39
SSI,Airlines,Online,Ticket Protector,0,52,SINGAPORE,48
JZI,Airlines,Online,Basic Plan,0,10,CHINA,27
JZI,Airlines,Online,Basic Plan,0,127,JAPAN,27
JZI,Airlines,Online,Basic Plan,0,22,INDONESIA,32
JZI,Airlines,Online,Basic Plan,0,25,MALAYSIA,34
JZI,Airlines,Online,Basic Plan,0,20,VIET NAM,59
JZI,Airlines,Online,Basic Plan,0,27,HONG KONG,50
JZI,Airlines,Online,Basic Plan,0,93,UNITED ARAB EMIRATES,16
JZI,Airlines,Online,Basic Plan,0,4,HONG KONG,53
JZI,Airlines,Online,Basic Plan,0,25,CHINA,63
JZI,Airlines,Online,Basic Plan,0,8,MYANMAR,57
JZI,Airlines,Online,Basic Plan,0,83,HONG KONG,49
JZI,Airlines,Online,Basic Plan,0,15,MALAYSIA,45
JZI,Airlines,Online,Basic Plan,0,14,CHINA,47
JZI,Airlines,Online,Basic Plan,0,52,PHILIPPINES,35
JZI,Airlines,Online,Basic Plan,0,128,HONG KONG,52
JZI,Airlines,Online,Value Plan,0,18,UNITED KINGDOM,41
JZI,Airlines,Online,Value Plan,0,55,ITALY,43
JZI,Airlines,Online,Value Plan,0,27,UNITED KINGDOM,51
JZI,Airlines,Online,Value Plan,0,32,AUSTRALIA,35
CSR,Travel Agency,Offline,Comprehensive Plan,0,129,MALAYSIA,59
C2B,Airlines,Online,Bronze Plan,0,4,SINGAPORE,31
C2B,Airlines,Online,Bronze Plan,0,14,SINGAPORE,30
C2B,Airlines,Online,Silver Plan,0,7,SINGAPORE,36
C2B,Airlines,Online,Silver Plan,0,6,SINGAPORE,43
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,45,MALAYSIA,31
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,124,AUSTRALIA,33
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,33,SWITZERLAND,54
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,45,MALAYSIA,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,233,AUSTRALIA,33
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,44,JAPAN,54
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,19,AUSTRALIA,55
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,10,MALAYSIA,41
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,17,MALAYSIA,31
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,4,UNITED STATES,48
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,9,MALAYSIA,26
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,8,THAILAND,31
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,2,MALAYSIA,31
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,16,UNITED STATES,52
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,18,AUSTRALIA,57
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,21,UNITED STATES,45
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,21,AUSTRALIA,62
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,10,MALAYSIA,32
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,21,MALAYSIA,59
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,27,UNITED STATES,31
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,10,THAILAND,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,203,NORWAY,50
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,6,MALAYSIA,38
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,8,SINGAPORE,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,50,THAILAND,37
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,33,HONG KONG,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,145,NETHERLANDS,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,6,PHILIPPINES,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,79,MALAYSIA,22
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,27,SOUTH AFRICA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,3,MALAYSIA,42
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,62,JAPAN,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,95,INDONESIA,45
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,7,THAILAND,59
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,34,CHINA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,8,HONG KONG,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,130,INDONESIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,30,"KOREA, REPUBLIC OF",36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,65,AUSTRALIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,24,INDONESIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,20,CANADA,43
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,65,THAILAND,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,17,AUSTRALIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,5,PHILIPPINES,39
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,73,AUSTRALIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,75,JAPAN,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,4,INDONESIA,40
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,13,CAMBODIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,61,JAPAN,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,9,THAILAND,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,52,UNITED STATES,43
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,23,NETHERLANDS,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,52,THAILAND,33
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,170,PHILIPPINES,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,23,INDONESIA,24
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,32,THAILAND,28
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,6,LAO PEOPLE'S DEMOCRATIC REPUBLIC,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,13,"TAIWAN, PROVINCE OF CHINA",36
EPX,Travel Agency,Online,Cancellation Plan,0,33,THAILAND,20
EPX,Travel Agency,Online,Cancellation Plan,0,24,CANADA,46
EPX,Travel Agency,Online,Cancellation Plan,0,7,HONG KONG,41
EPX,Travel Agency,Online,Cancellation Plan,0,270,UNITED KINGDOM,36
EPX,Travel Agency,Online,Cancellation Plan,0,38,"TAIWAN, PROVINCE OF CHINA",34
EPX,Travel Agency,Online,Cancellation Plan,0,4,MALAYSIA,31
EPX,Travel Agency,Online,Cancellation Plan,0,3,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,73,THAILAND,64
EPX,Travel Agency,Online,Cancellation Plan,0,73,THAILAND,50
EPX,Travel Agency,Online,Cancellation Plan,0,269,NETHERLANDS,36
EPX,Travel Agency,Online,Cancellation Plan,0,215,SPAIN,36
EPX,Travel Agency,Online,Cancellation Plan,0,5,MACAO,36
EPX,Travel Agency,Online,Cancellation Plan,0,2,CHINA,36
EPX,Travel Agency,Online,Cancellation Plan,0,164,CANADA,34
EPX,Travel Agency,Online,Cancellation Plan,0,35,VIET NAM,67
EPX,Travel Agency,Online,Cancellation Plan,0,1,MALAYSIA,58
EPX,Travel Agency,Online,Cancellation Plan,0,10,MALAYSIA,22
EPX,Travel Agency,Online,Cancellation Plan,0,5,BRUNEI DARUSSALAM,36
EPX,Travel Agency,Online,Cancellation Plan,0,32,"TAIWAN, PROVINCE OF CHINA",36
EPX,Travel Agency,Online,Cancellation Plan,0,7,MALAYSIA,64
EPX,Travel Agency,Online,Cancellation Plan,0,10,INDONESIA,37
EPX,Travel Agency,Online,Cancellation Plan,0,22,UNITED STATES,26
EPX,Travel Agency,Online,Cancellation Plan,0,58,"KOREA, REPUBLIC OF",27
EPX,Travel Agency,Online,Cancellation Plan,0,6,INDONESIA,47
EPX,Travel Agency,Online,Cancellation Plan,0,18,THAILAND,56
